timestamp,price,volume,market_cap
1752577444054,0.01708014601036946,56321439.72186108,16977519.674008463
1752581018608,0.015419446262770208,55749530.92124323,15805941.869808603
1752584608460,0.015895579274627265,55849272.64769662,16255464.63332146
1752588211558,0.016346479918313412,57114130.20604576,16588850.161340361
1752591840056,0.014455368034272553,60284160.1630965,14222361.00917087
1752595427109,0.017540999398076337,63018229.97909956,17052360.33177143
1752599001884,0.02242768849707288,69781335.2681529,22339155.790505126
1752602648585,0.026768571961607788,69786250.49721365,26334730.97224846
1752606248488,0.02213433661779843,62585309.70663532,21919093.87318
1752609727390,0.02154606055670174,57852055.12572118,21658859.760627434
1752613440132,0.021255258283196587,55262284.65533146,21006544.78599425
1752617040674,0.018225633796942267,54280131.10639139,18711809.927070506
1752620533974,0.019163259300066085,53624669.27214026,19409927.907814633
1752624111029,0.020793490927013936,53706480.49715449,20821152.036203872
1752627823844,0.023386317993271528,53175690.231778964,23676523.870800614
1752631441016,0.024207112872276622,53509653.16362756,24226816.872461945
1752635027560,0.022870665715128823,53030165.281197734,23070381.69719821
1752638622069,0.027286891296418987,52677775.75110249,26998176.821932822
1752642277106,0.027365143088366732,50915343.069325775,26741210.511772286
1752645833755,0.027493190130746758,50422379.030352205,26387986.570313662
1752649417625,0.027939623423343253,50113262.67310645,27993837.51712621
1752653028375,0.032154041346461895,52618435.30167893,32862532.198130485
1752656623323,0.03913967622481321,54123879.201947644,38854217.242854916
1752660236854,0.050257562031835616,68494284.04770842,51858577.83271883
1752663862073,0.05799939978597855,77576766.29607509,57016693.50046938
1752667431271,0.050834542125547076,81791235.57186654,50973044.61089824
1752670935045,0.049002228619827795,83608186.06718636,49301577.18343317
1752674660690,0.04664971940544573,84301860.66245955,47175567.79601211
1752678225468,0.04872727279209895,85070523.65465865,51025754.346035056
1752681816175,0.04310919143879304,85945560.76105945,41602900.332712345
1752685424907,0.046540467181773924,85082236.86104506,46582858.12109393
1752688929855,0.044257877031126096,84300198.0058584,44638735.70486217
1752692585705,0.03927892359558238,80711587.46368617,39817349.44001235
1752696242552,0.03929671842003143,81840961.85606493,38663579.91201617
1752699691217,0.04238227951721198,82890350.89592378,42278578.8221217
1752703415599,0.04393689016244029,83363491.6918074,44414325.32002673
1752707026517,0.03986466388398784,82199141.46347013,40558154.64832837
1752710599615,0.040867463230994605,82775610.02687088,40785375.10093826
1752714211942,0.04846929831677834,83495587.81322052,48825629.08119068
1752717821637,0.05152787403743233,87693849.74057506,51606447.40655854
1752721411236,0.056016956665320985,90293164.00052312,55822643.64323713
1752725031471,0.0691460129674263,98833536.31533359,68159219.1327181
1752728631297,0.06442485161047667,101143531.43987304,63830885.32666889
1752732240965,0.06748352935766216,104182649.92412135,67621986.62278967
1752735795785,0.07931660630277261,111555882.75051714,78305859.99899982
1752739263620,0.07057106043559001,123101399.45723361,72482823.66936141
1752742895480,0.07522960459103074,130144756.54223686,77184563.07777023
1752746613491,0.06947101914177631,121770055.97369115,70807301.70730564
1752750235634,0.07142177816438867,113720444.42520891,73460945.88995408
1752753654432,0.06451125588776095,107472038.49564195,64442332.00489411
1752757374923,0.07732216894689208,111906511.7172527,76539562.49322416
1752761050951,0.0699674310227443,110104305.25787027,71285091.08296299
1752764600167,0.0710220694060009,109377997.86654916,70066663.36489815
1752768203725,0.061800016417076324,108244341.10481548,60300872.234299734
1752771817003,0.056377878374586,109512707.3496704,55966818.55089824
1752775688127,0.056106873005119365,112045731.97411212,56161208.18971133
1752779049256,0.05369352719061051,111060646.76619703,53847379.534360625
1752782638309,0.05616448616235125,111786141.92129087,56560392.95349013
1752786183091,0.05437224794776083,113243425.57216257,53861067.63935141
1752789798300,0.061548607062794566,116594133.2189945,60877667.53207187
1752793436474,0.061661769985223124,118452511.21163599,62217661.52834958
1752797021984,0.07158031360000383,125027014.90327184,71909111.7008106
1752800577428,0.07201567618620422,130769154.15116437,72019984.92702976
1752804248876,0.05855234408087021,124896147.49879578,58673408.42227213
1752807803712,0.05846092882774459,127184018.64009896,57980954.19682037
1752811472112,0.0532706679423058,121102966.92930178,54340867.26588525
1752815050204,0.05211064375859576,119770902.665722,52826115.168078944
1752818643510,0.04726495065129981,119455967.22097088,47538085.32333295
1752822267500,0.0463763873139467,117193712.5282876,45826623.05762547
1752825839095,0.04199292223865738,104209939.32148147,42239149.346188545
1752829372810,0.041921210481204334,97259584.56174062,41920925.960141234
1752832994191,0.04479366732392968,94793485.96105358,44699946.22197299
1752836649010,0.0432208337492663,94726017.67150329,42869816.984558545
1752840160655,0.04279339923551419,95895535.12648873,42793108.79486841
1752843685743,0.03775454948710031,90529207.1076656,37586192.84622713
1752847438887,0.034682473936644795,96057888.77827285,34645134.24532872
1752851036610,0.03135179693148975,96317479.9568471,32444054.28813742
1752854644922,0.03682838189881704,93999915.08217813,36346103.42530294
1752858231299,0.0395807897406854,94188129.155082,38986568.40793106
1752861837022,0.035933745682500476,93153423.61430122,36086732.91078106
1752865460596,0.035747656919067755,93148778.85417917,35073971.03229277
1752869058969,0.04022931409034241,93030287.77021286,38827095.840668835
1752872643612,0.03526940489756015,90371210.95162974,35269088.29632397
1752876254576,0.03726162512504631,89486533.31637636,36930563.42165324
1752879759408,0.03940449618704295,88725830.69760308,38712402.15011657
1752883364018,0.04124483481472183,86652325.19748315,41312483.193868145
1752887031259,0.039137030942813164,78111260.62659346,38479507.979839794
1752890644527,0.03692036436882231,77162832.16249982,36920112.20898388
1752894148399,0.033715598938528636,73429790.01426251,33808461.337510936
