timestamp,price,volume,market_cap
1538524800000,0.0013095072268578,1340.7617777155413,0.0
1538611200000,0.0009762424271899785,2306.096624126072,1778.680388067313
1538697600000,0.0013815418337861972,250.81822625172939,2517.365745484307
1538784000000,0.0012570672100173743,376.7298475334103,22907818.60826886
1538870400000,0.0011203696658462995,1213.9854036178667,20415764.983208403
1538956800000,0.0008578497579409381,806.4875892479321,15635869.908096457
1539043200000,0.0005992117276893363,2286.841544447061,10922784.907240558
1539129600000,0.0009963513374310375,336.2353646717308,0.0
1539216000000,0.0006604892626517426,28828.862360263287,0.0
1539302400000,0.000624960271520587,30545.64218506261,0.0
1539388800000,0.0006296177336182011,12425.139264253197,0.0
1539475200000,0.003249982790111014,36961.75253648029,0.0
1539561600000,0.0007895488813188653,63071.64807985749,0.0
1539648000000,0.0010870981107570696,82552.59503736928,0.0
1539734400000,0.00133633519134123,273938.7184517086,0.0
1539820800000,0.0004959296751573953,66824.22722186286,0.0
1539907200000,0.000589853830883295,79691.33923892159,0.0
1539993600000,0.0005715966653435751,11674.760368993846,0.0
1540080000000,0.0005860487147955058,4899.272266851803,0.0
1540166400000,0.0005250065536311099,9589.767024770554,0.0
1540252800000,0.000638812462459735,27505.157261961518,0.0
1540339200000,0.0005695540330669315,10816.417473765136,0.0
1540425600000,0.0005241161180674211,25207.455217517043,0.0
1540512000000,0.000519077306562541,16359.55273368278,0.0
1540598400000,0.0005473559167075683,3860.5598678533947,0.0
1540684800000,0.0005827322135637077,10059.298657748881,0.0
1540771200000,0.0005786255983647947,64825.44313126978,0.0
1540857600000,0.0004996687112860623,310398.24632632185,0.0
1540944000000,0.0005330131992484358,112950.72170705773,0.0
1541030400000,0.0005095873654179264,77423.76186952156,0.0
1541116800000,0.0005838861625411015,78965.02386382857,0.0
1541203200000,0.0005782607804936927,32181.033915529726,0.0
1541289600000,0.0005624754406898064,23898.699145231854,0.0
1541376000000,0.0004798598076265458,12562.983314174688,0.0
1541462400000,0.0004783408440599254,6996.108998150373,0.0
1541548800000,0.0005251338514498091,18619.92710626604,0.0
1541635200000,0.0004702617732347019,9334.202213389734,0.0
1541721600000,0.0004742554300693554,7535.1053064453135,0.0
1541808000000,0.0004078939049545418,11467.63316901123,0.0
1541894400000,0.00032258996426190684,1679.1023660700432,0.0
1541980800000,0.0004827652975311265,12784.857512176446,0.0
1542067200000,0.00044213630188912067,74831.76977807927,0.0
1542153600000,0.00044939981942323143,88642.10219972512,0.0
1542240000000,0.0004005078525758443,88219.59719165301,0.0
1542326400000,0.00048137700350682976,78393.02533595978,9615.9910192585
1542412800000,0.0006167600784050096,1047152.2329930763,11269.128780234774
1542499200000,0.0005170306795120309,1833772.822844124,11157.969000917887
1542585600000,0.0005080206085363983,1104560.55184066,11157.969000917887
1542672000000,0.00039192054181565785,1446538.7618875913,11157.969000917887
1542758400000,0.0003136865830704535,866691.3355603402,0.0
1542844800000,0.00036956724189702987,1026236.0142494213,0.0
1542931200000,0.0003059291937116965,42465.63813336058,0.0
1543017600000,0.00026317581650584106,846609.5902807341,0.0
1543104000000,0.0001632288620645577,55443.39860601602,0.0
1543190400000,0.00012174282799417442,116861.62782672186,0.0
1543276800000,0.0001914099163205189,371968.95478938636,0.0
1543363200000,0.00023008499776715823,114217.94509119149,0.0
1543449600000,0.00021249083680076756,359387.8885836432,0.0
1543536000000,0.00021203534551048243,46091.92941551736,0.0
1543622400000,0.00012087735280434737,661306.8587408068,0.0
1543708800000,0.0001642674182767287,9398.872273043773,0.0
1543795200000,0.00016496610019566896,527509.306780599,0.0
1543881600000,0.00011642938997444279,7161.129339383553,0.0
1543968000000,0.0001183400892450535,8725.470283446732,0.0
1544054400000,0.00011295836537029513,7731.228724854048,0.0
1544140800000,0.00012734437489221045,12880.10264231972,0.0
1544227200000,0.00010213368799599388,3904.430461447978,0.0
1544313600000,0.0001366078415762296,1794.7851255546193,0.0
1544400000000,7.113728143483454e-05,2062.1017183634763,0.0
1544486400000,0.0001373282784501073,182939.0611632328,0.0
1544572800000,0.00013525963041624252,3026.701883402043,0.0
1544659200000,6.87819539561394e-05,4387.67150897838,0.0
1544745600000,9.87197336606532e-05,5013.366783882981,0.0
1544832000000,6.44895500638712e-05,5073.404556786444,0.0
1544918400000,9.648519044491096e-05,5890.353879453838,0.0
1545004800000,3.21989498781889e-05,3579.0620153926347,0.0
1545091200000,3.50548149650389e-05,1608.126750707694,0.0
1545177600000,0.0001098940385727969,77805.79389992564,0.0
1545264000000,7.383623334244827e-05,16088.65451142587,0.0
1545350400000,4.06333786465994e-05,5045.893923525997,0.0
1545436800000,7.69375716983372e-05,16065.597446246056,0.0
1545523200000,3.94282707528701e-05,7832.24125982481,0.0
1545609600000,3.9327105767772e-05,21048.945244410836,0.0
1545696000000,4.026454292992111e-05,8803.184148707416,0.0
1545782400000,7.48790671563674e-05,293.34243086748967,0.0
1545868800000,7.56846997041512e-05,1219.4265247592232,0.0
1545955200000,0.00010768656201356798,2667.076060983661,0.0
1546041600000,3.84606439871201e-05,1545.2696003184492,0.0
1546128000000,7.59581237802132e-05,14793.663642611122,0.0
1546214400000,7.60135543283282e-05,666.0795109102336,0.0
1546300800000,3.694495109547761e-05,4543.988796631397,0.0
1546387200000,3.79794897571949e-05,1087.0581146261648,0.0
1546473600000,3.86797070259353e-05,680.3019244602955,0.0
1546560000000,3.77140695609687e-05,11937.934314080405,0.0
1546646400000,7.61925565095164e-05,98322.63751404459,0.0
1546732800000,7.577516135727444e-05,534.9867929830912,0.0
