timestamp,price,volume,market_cap
1752208258994,0.021383163234102987,42358611.82260236,105717686.70436656
1752208564676,0.02136149391545437,42399412.25258048,105707009.4415305
1752208862271,0.02138240450997163,45107042.042532854,105607830.52945316
1752209153069,0.021425872118104015,45195051.48559677,105733584.04312155
1752209457962,0.021470160228256006,41925275.31731837,105977631.71576202
1752209752149,0.021481375882472755,41913503.84263915,106145667.56336719
1752210068049,0.021500989275646643,44455525.388341434,106208463.06325136
1752210358719,0.021533588001012866,45215053.76816072,106310923.62041254
1752210720922,0.021665939878773847,45884044.656609304,106551447.25576574
1752211023998,0.02178496415051435,44002687.00213522,107155404.65018551
1752211321150,0.02169005910006145,46415301.9955709,107716756.0694517
1752211623512,0.021687275594057205,43136820.90771325,107226534.66511476
1752211933492,0.021682453603663943,43389912.75647945,107206560.23853493
1752212212465,0.021688605200222942,44224755.364713654,107191407.49490288
1752212520481,0.0217309109535086,45340824.419308715,107250734.4749489
1752212828564,0.021720829268863644,44843117.927216835,107397419.80671754
1752213123886,0.02174513800609723,46881281.8665354,107380701.26874587
1752213424644,0.021730152006538977,47272696.84077204,107507884.68712783
1752213733072,0.021697331542651407,47725972.45171051,107372810.68886973
1752214024076,0.02172777797552016,47413715.61913402,107264904.12830226
1752214335006,0.021747620157504498,48149893.68777312,107264904.12830226
1752214632914,0.021783659590302228,49255023.280763716,107264904.12830226
1752214920947,0.02177998222725251,48704071.28719546,107710172.60609086
1752215223896,0.02178152670650625,48878529.18787302,107649938.510456
1752215526488,0.02176296035091634,48649465.873853505,107654364.78413996
1752215835353,0.021704147695090784,49028253.240967445,107463892.89420292
1752216124998,0.021625554251823456,49724310.48286142,107239638.53555933
1752216434821,0.02148418683530889,49166425.65868994,106530902.49651897
1752216714834,0.021370859551880013,48890382.12507543,105808169.98252451
1752216992570,0.02131651677029358,49825969.379668936,105382273.53995983
1752217320635,0.021276331489877405,49621184.47358064,105382273.53995983
1752217614551,0.021244921713938252,49316875.503060706,105183122.91516419
1752217891625,0.021240686480748425,47124729.17450687,105052289.9529357
1752218204914,0.021169563717686437,49814889.567580216,104741254.32139394
1752218456372,0.021205601621177003,50183784.5080089,104833960.01602255
1752218733301,0.021275857803821255,51057871.48999764,104833960.01602255
1752219044416,0.021370747665610732,48215077.915169805,105240571.14703435
1752219342096,0.021362549374207715,50137987.92179626,105672393.2180856
1752219656759,0.021376136287060647,47090296.26549568,105610129.18988283
1752219957083,0.021380749499085392,47297927.1476949,105674675.5294663
1752220234308,0.021357150261411825,50632264.77758543,105738467.0154865
1752220544482,0.021293325599813243,50746785.53129875,105581116.14284623
1752220851985,0.021216091965738308,50806565.865078345,105208424.53669249
1752221142441,0.021237490599549314,50627419.75446334,104883260.63203773
1752221444271,0.02125862847164102,51020644.96403313,105030044.10711451
1752221745759,0.02128416879019615,48601679.32155236,105149611.1160435
1752222074312,0.02133351529344947,51997082.46167606,105466308.98704027
1752222383924,0.02139023430016764,51296261.029715136,105466308.98704027
1752222673675,0.021392495948438898,51369009.26220635,105746710.23389025
1752222974763,0.021344085174403334,51471560.73716348,105755160.3733312
1752223255335,0.021341657624512914,51408418.36651907,105522507.93466927
1752223555180,0.021359406773168176,52240673.71971984,105488294.33113934
1752223855866,0.02136692698069246,51512822.909180745,105622758.69816534
1752224183499,0.021362922604602912,48897086.33741932,105613176.35370786
1752224505234,0.021379572893743887,49030647.35696122,105694069.90694767
1752224782327,0.02138100958517541,51208504.53311651,105701106.09278621
1752225085638,0.021383268173590056,51541193.93154545,105713389.96563786
1752225382804,0.021390104272801875,49234074.79409036,105713389.96563786
1752225702710,0.02145884792984813,52473831.119923495,106085491.60672775
1752226003588,0.021521499997338864,48902936.80803767,106392124.23154707
1752226301016,0.02151608909364423,51554486.10628021,106370688.05426729
1752226610864,0.021551780233791194,52670664.798902884,106542524.12734567
1752226917622,0.021610319193365885,52748770.79843034,106777885.47966114
1752227216546,0.021599440214112614,52107414.40533833,106786052.34171636
1752227515292,0.02161063606554023,52255459.36371491,106839065.44448559
1752227718447,0.021610510649568516,51995083.36794824,106839065.44448559
1752228095535,0.021631257375704146,52129157.87537976,106938253.85939601
1752228423192,0.021612745273421868,52151599.850962505,106845595.53245549
1752228712388,0.021642606043976286,51835941.63310501,106994216.21846853
1752229021282,0.02160119522418456,52147344.46371977,106790346.75903347
1752229321192,0.021579883891119634,51867651.897420734,106684034.13927285
1752229620642,0.021604814761058258,51983714.92794696,106806825.13351431
1752229914324,0.021641140956502627,52324496.85543094,106987115.4782987
1752230219079,0.021615512241278296,52340055.77521891,106861204.67189588
1752230513337,0.02160086114289116,52242036.54305954,106788277.16745903
1752230850469,0.021591244978059778,52313615.40650472,106750077.02997883
1752231180849,0.021616520602532538,52131084.36499158,106750077.02997883
1752231423321,0.02165217355998179,52523680.57124253,107016839.79114817
1752231735739,0.021626271060025744,52633226.764954455,106913603.05511874
1752232024511,0.021599980932260503,52624229.77454017,106913603.05511874
1752232320486,0.021551067376099076,52787415.69003514,106704407.21901481
1752232629509,0.021507392226597588,53875642.45779148,106544128.14104481
1752232920626,0.02152036251664411,53123735.204205565,106320094.88278575
1752233231641,0.021513911097164922,53218506.43968028,106417391.76158634
1752233490941,0.0215113766994946,53318573.957565255,106363894.19620629
1752233791390,0.02155416325741073,53560855.645761594,106519149.40391824
1752234096020,0.02155802737553691,53659605.92677174,106579587.1792264
1752234396899,0.021561143029078505,53671842.21785276,106579587.1792264
1752234698263,0.021499936755290307,54513346.613081425,106572699.16486403
