timestamp,price,volume,market_cap
1689638400000,0.6468294572281927,172279576.75118637,0.0
1689724800000,0.6468294572281927,172279576.75118637,0.0
1689811200000,0.6125415209186869,72664853.73228912,0.0
1689897600000,0.5860834388689282,37992418.30629602,87832163.21289858
1689984000000,0.6364325664365995,47707935.70385811,95445486.78000198
1690070400000,0.6222421399452781,20677868.490342062,93376590.04078467
1690156800000,0.5974453608238295,16158640.644034304,89547284.40506966
1690243200000,0.5304392584994624,25450875.500984803,78541343.214302
1690329600000,0.5126789404117542,14037598.887399582,76854539.53348532
1690416000000,0.5434085626782944,25625019.808932647,81126357.64640467
1690502400000,0.5578700539035194,36109568.011843726,83712007.26286088
1690588800000,0.5410702525187127,27643085.475039605,81181573.56681743
1690675200000,0.52003656893238,11390128.76484101,78213621.57964888
1690761600000,0.5051344836371036,13440047.952592215,76039185.04157086
1690848000000,0.5084473297095987,12866969.100161554,76300842.1872864
1690934400000,0.5060813811143154,8827781.573153462,75728456.97277632
1691020800000,0.47080908420078277,13159400.665908828,70626893.96661896
1691107200000,0.4598258188666481,11505732.406992156,69027435.86599928
1691193600000,0.45557130662015366,9808255.156412859,68279040.62357166
1691280000000,0.4238709861684454,17616135.012178846,63637153.15364664
1691366400000,0.4429107688519278,15288264.985434469,66467409.65441521
1691452800000,0.421356045685631,17204762.651586078,63123747.38289308
1691539200000,0.42150235276540676,13361085.427303642,63093374.69195004
1691625600000,0.4245790382184381,17247692.7436097,63762319.21236477
1691712000000,0.41205277642935095,11097027.33246461,61757024.95236042
1691798400000,0.4198331039548492,7345897.555396563,63017735.270833574
1691884800000,0.4359838848700818,13790832.860611502,65381541.67097449
1691971200000,0.42587711406097756,13591376.378251627,63916386.58990385
1692057600000,0.4296686391952978,10001262.02761047,64412298.91992036
1692144000000,0.36717461078734426,17003174.633825812,55010906.66724733
1692230400000,0.3793711690078849,16717363.372470042,56899854.85782771
1692316800000,0.37184619765931914,13129167.467622032,55949173.03930152
1692403200000,0.40683567151438416,17484044.195923936,61011116.47759479
1692489600000,0.4016611142092226,10267381.557817528,60442610.80303101
1692576000000,0.40407690381534145,8681464.375603847,60637407.885001935
1692662400000,0.41155111709786385,12203304.261431694,61760201.5925625
1692748800000,0.39435880741648294,9246283.844735226,59103381.407421
1692835200000,0.4285165430424118,15374126.839294633,64333010.63184062
1692921600000,0.41506510695511,7829214.046237565,61786143.10587218
1693008000000,0.38976343480591796,8199183.70138324,58458221.61205976
1693094400000,0.3804213150574422,5643921.922571759,56992053.94761192
1693180800000,0.38379254502317484,4655470.49682796,57375690.55771626
1693267200000,0.37860489888713444,6029669.555157147,56811654.98893601
1693353600000,0.4391860348330246,18740079.265062008,65054047.22934897
1693440000000,0.4441033728662136,48321032.688640565,67140683.57218687
1693526400000,0.4085151363947921,17020592.107299704,61251290.78755077
1693612800000,0.5018732133793035,96715465.66205348,76309401.88310717
1693699200000,0.42550380405888955,44887256.61890498,64165997.92904147
1693785600000,0.4101027517344775,12624074.633059243,61572213.28206813
1693872000000,0.3807108761011106,13594403.301251894,57017736.65823498
1693958400000,0.3816588963431055,8588052.911636582,57171262.3463787
1694044800000,0.385772410068818,10144607.981812418,57889127.53382445
1694131200000,0.39050041925292833,10286298.230306668,58395510.72147494
1694217600000,0.3809005461129633,6646362.519153662,57113963.58833115
1694304000000,0.37726365904024245,4850817.866081245,56602704.72576354
1694390400000,0.3458430567754489,9459425.540851345,51948835.237735756
1694476800000,0.33270311150282467,9383384.525263237,50047386.50516337
1694563200000,0.333995344833039,7005721.147618115,50153778.50631631
1694649600000,0.3424413880763119,5063813.179030675,51424161.73014604
1694736000000,0.34511045919921796,4878943.447507202,51825455.63077643
1694822400000,0.37400110186204083,11725700.13703292,56053990.96143454
1694908800000,0.3732666917414535,19361962.35786394,55927739.609806634
1694995200000,0.3574827476615011,7324241.990860484,53344069.55237985
1695081600000,0.3800603214281715,14714926.300081337,57122241.054853424
1695168000000,0.40284578897994966,21180880.422116075,60292669.91120861
1695254400000,0.3980776556696192,9790283.515638858,59977738.50768654
1695340800000,0.3762344479041782,9385172.22241695,56429389.50564736
1695427200000,0.37182635493646576,6146481.063743901,55733081.61665007
1695513600000,0.3629663480801085,5474131.28547119,54487263.78855877
1695600000000,0.3568434173996876,5023052.839146002,53616752.36716864
1695686400000,0.38149919203754606,9284392.875829289,57263511.8859165
1695772800000,0.3781876154304745,7301423.116565927,56701538.61382815
1695859200000,0.3837030046605474,8844047.508188613,57502302.28008608
1695945600000,0.39557059975113196,7888687.948739732,59272489.247856945
1696032000000,0.40551117678273,11338234.799447093,60928265.30231354
1696118400000,0.4172813760156478,17470013.336706657,62618909.90633694
1696204800000,0.4458448471344186,10363938.858400432,66803505.10672975
1696291200000,0.43218899777803715,10420003.103504598,64739002.94876405
1696377600000,0.3793497211912086,12484896.514617275,56878642.87965997
1696464000000,0.4031835183603863,14339834.294328196,60363984.454911254
1696550400000,0.3693137615201246,67789356.86150888,55393719.42910007
1696636800000,0.37317020298088094,16385569.403241199,55998536.508387975
1696723200000,0.371022534870187,7233613.560975655,55646621.73872677
1696809600000,0.36204995717541344,9801416.086908292,54335140.11967724
1696896000000,0.3468115985680791,9029526.690996107,52029159.25109068
1696982400000,0.3371393712629105,7720163.241176685,50625349.966203615
1697068800000,0.3375155514640475,7107656.421045905,50561405.20482417
1697155200000,0.33470992744664085,6249661.258791803,50196763.46829723
1697241600000,0.33618814949732295,5999482.2130074985,50427304.27013643
1697328000000,0.3316389398919829,6229777.57456548,49931102.30347431
