timestamp,price,volume,market_cap,date,coin_id,rank
1542153600000,6394.289276,2890964719.217386,111126759494.653687,2018-11-14,bitcoin,1
1542153600000,208.582296,1395382434.391138,21526572966.383869,2018-11-14,ethereum,2
1542153600000,0.513352,764601053.464545,20634554378.108093,2018-11-14,ripple,3
1542153600000,516.355387,1425647560.055361,9017466906.134209,2018-11-14,bitcoin-cash,4
1542153600000,5.262454,958113588.638244,5356685512.395337,2018-11-14,eos,5
1542153600000,0.259970,84494367.500556,4917951027.386808,2018-11-14,stellar,6
1542153600000,50.057741,503989638.864639,2961011453.455476,2018-11-14,litecoin,7
1542153600000,0.074126,33339738.538325,2307587679.804430,2018-11-14,cardano,8
1542153600000,0.989901,68534471.204085,2036466263.788165,2018-11-14,tether,9
1542153600000,105.980424,553204015.336246,1756183950.745351,2018-11-14,monero,10
1542153600000,0.022145,114645074.016576,1454937843.125301,2018-11-14,tron,11
1542153600000,0.496602,11531125.220898,1381159563.617588,2018-11-14,iota,12
1542153600000,162.356691,746697477.333663,1371567421.806451,2018-11-14,dash,13
1542153600000,9.311338,16920000.954786,1346186902.325233,2018-11-14,binancecoin,14
1542153600000,15.473064,184603790.966994,1005716475.611802,2018-11-14,neo,15
1542153600000,1.262755,2508258.241101,978131155.420826,2018-11-14,tezos,16
1542153600000,9.100111,382807417.848241,964712869.209974,2018-11-14,ethereum-classic,17
1542153600000,1.591357,20013445.494669,950339469.385032,2018-11-14,ontology,18
1542153600000,128.494177,266532868.870695,672404554.498443,2018-11-14,zcash,19
1542153600000,0.009333,12761073.675159,519123026.260021,2018-11-14,vechain,20
1542153600000,0.645559,22440486.706622,374123288.337490,2018-11-14,0x,21
1542153600000,39.246234,1495641.070143,345809498.215885,2018-11-14,decred,22
1542153600000,0.002951,28749683.201730,345155963.923236,2018-11-14,dogecoin,23
1542153600000,1.138901,16350240.027538,341670388.712884,2018-11-14,okb,24
1542153600000,1.512617,8500087.722385,336629229.566131,2018-11-14,huobi-token,25
1542153600000,2.630785,7053820.871449,335016781.056990,2018-11-14,lisk,26
1542153600000,3.775135,196626745.038682,305884242.722457,2018-11-14,qtum,27
1542153600000,0.244579,20643511.600599,288661678.669961,2018-11-14,basic-attention-token,28
1542153600000,0.033522,7165208.577333,264794608.668157,2018-11-14,zilliqa,29
1542153600000,0.549522,19772249.914181,260127995.583415,2018-11-14,icon,30
1542153600000,1.761684,2964239.835530,235096800.973781,2018-11-14,nano,31
1542153600000,0.019602,2287207.195049,216823501.190552,2018-11-14,digibyte,32
1542153600000,0.585848,16325482.086287,213411579.473522,2018-11-14,chainlink,33
1542153600000,0.005586,2855635.511365,210933708.299373,2018-11-14,siacoin,34
1542153600000,0.729070,721197.050398,205066693.776378,2018-11-14,steem,35
1542153600000,0.012432,3215381.818758,191451443.906964,2018-11-14,verge,36
1542153600000,0.000985,1755093.813272,175086642.989772,2018-11-14,holotoken,37
1542153600000,1.728945,4077671.617475,172942638.761512,2018-11-14,waves,38
1542153600000,1.022766,16435828.920439,161250102.710689,2018-11-14,true-usd,39
1542153600000,0.011553,4042301.614211,151163649.694518,2018-11-14,iostoken,40
1542153600000,0.152038,7629930.131762,145943753.278586,2018-11-14,golem,41
1542153600000,1.019400,690848.223207,141683057.712157,2018-11-14,usd-coin,42
1542153600000,1.020735,55533976.915709,135106656.774289,2018-11-14,paxos-standard,43
1542153600000,1.350509,824190.284342,133974473.864476,2018-11-14,stratis,44
1542153600000,0.103447,23908287.390577,126283606.100641,2018-11-14,decentraland,45
1542153600000,0.035517,4909082.638098,124248084.464088,2018-11-14,status,46
1542153600000,0.102152,941574.205642,102085076.881855,2018-11-14,ardor,47
1542153600000,1.109753,146951.029896,100248831.303508,2018-11-14,kucoin-shares,48
1542153600000,0.678914,361054.367022,93730268.986934,2018-11-14,ark,49
1542153600000,0.301854,8602023.974025,90554230.593497,2018-11-14,aelf,50
1542153600000,0.056266,10542420.519053,88684212.112144,2018-11-14,quark-chain,51
1542153600000,0.159559,2666316.970565,85103322.408976,2018-11-14,nexo,52
1542153600000,0.035831,8757619.892636,80175246.464157,2018-11-14,ravencoin,53
1542153600000,1.268685,2912432.885152,76128527.193557,2018-11-14,gxchain,54
1542153600000,1.288761,1379490.431613,75953157.853736,2018-11-14,bancor,55
1542153600000,13.623837,7015362.059934,70157906.638495,2018-11-14,zencash,56
1542153600000,0.094536,696167.801434,69515422.969724,2018-11-14,loopring,57
1542153600000,0.011809,2145282.820695,69371488.760006,2018-11-14,funfair,58
1542153600000,0.166760,6251299.682671,68564318.201149,2018-11-14,power-ledger,59
1542153600000,1.013572,222551.352721,67597233.556205,2018-11-14,sai,60
1542153600000,0.087039,1977957.325320,61556053.342697,2018-11-14,theta-token,61
1542153600000,6.374993,718863.733630,61198668.557882,2018-11-14,elastos,62
1542153600000,4.755527,610227.373903,56223682.775350,2018-11-14,gas,63
1542153600000,0.087320,163727.858541,47495393.234094,2018-11-14,syscoin,64
1542153600000,0.002408,363512.704912,44259963.157896,2018-11-14,dent,65
1542153600000,0.128267,2190379.477546,43939125.512199,2018-11-14,civic,66
1542153600000,0.073782,2501766.058611,43134101.705767,2018-11-14,singularitynet,67
1542153600000,0.049286,982992.654473,42675251.756890,2018-11-14,enjincoin,68
1542153600000,0.307231,853544.751492,41740159.750288,2018-11-14,storj,69
1542153600000,0.047912,1673079.597390,34816092.067295,2018-11-14,request-network,70
1542153600000,0.000984,192925.357068,29447499.557146,2018-11-14,telcoin,71
1542153600000,2.936674,442793.420478,29261781.422680,2018-11-14,quant-network,72
1542153600000,0.404122,463052.782147,28292019.490413,2018-11-14,iexec-rlc,73
1542153600000,0.017394,1345421.357517,23152092.443284,2018-11-14,iotex,74
1542153600000,0.410648,1244349.338659,22585637.858050,2018-11-14,tomochain,75
1542153600000,19.258526,248538.685639,21190826.294190,2018-11-14,gnosis,76
1542153600000,0.003442,70410.254920,21065986.288535,2018-11-14,xyo-network,77
1542153600000,0.586463,1397515.064255,19941450.846225,2018-11-14,metal,78
1542153600000,0.009610,84507.662406,19271569.610932,2018-11-14,blockv,79
1542153600000,0.172750,5501885.011832,17033483.148326,2018-11-14,arcblock,80
1542153600000,0.298284,47767.523489,16468414.535871,2018-11-14,quantum-resistant-ledger,81
1542153600000,1.129714,168053.974401,13885312.184959,2018-11-14,stasis-eurs,82
1542153600000,0.004459,13700.399878,13229343.665278,2018-11-14,medibloc,83
1542153600000,0.066150,85886.234052,12847347.145088,2018-11-14,mossland,84
1542153600000,1.019366,2382160.009738,11033473.979724,2018-11-14,gemini-dollar,85
1542153600000,0.036250,57881.280525,10075271.369403,2018-11-14,origintrail,86
1542153600000,0.002006,1979383.428093,10014000.576759,2018-11-14,swftcoin,87
1542153600000,0.144201,547664.606456,9629416.966235,2018-11-14,havven,88
1542153600000,0.391655,807077.481708,7640296.128617,2018-11-14,propy,89
1542153600000,0.009133,37078.464644,5258936.436310,2018-11-14,swissborg,90
1542153600000,0.109015,1145902.382395,5016130.133323,2018-11-14,wax,91
1542153600000,0.030223,34558.586340,4255896.148258,2018-11-14,cargox,92
1542153600000,0.002968,118180.767766,3843944.253457,2018-11-14,polyswarm,93
1542153600000,0.086148,64933.962617,3758216.541018,2018-11-14,zelcash,94
1542153600000,0.116773,3754.207618,3092540.500815,2018-11-14,concierge-io,95
1542153600000,0.168165,1239028.007864,3035005.924534,2018-11-14,uquid-coin,96
1542153600000,0.027212,1665263.291901,2564565.194763,2018-11-14,bitmart-token,97
1542153600000,0.003771,24239.750743,2393633.192911,2018-11-14,constellation-labs,98
