timestamp,price,volume,market_cap,date,coin_id,rank
1602374400000,11286.541942,19496631246.270721,209268690952.585327,2020-10-11,bitcoin,1
1602374400000,370.471811,10673988207.878847,41919449520.127808,2020-10-11,ethereum,2
1602374400000,0.999384,31103442135.114861,15705291452.784180,2020-10-11,tether,3
1602374400000,0.254195,1490278457.418809,11480057649.969584,2020-10-11,ripple,4
1602374400000,237.159556,2298416794.457837,4400824048.813333,2020-10-11,bitcoin-cash,5
1602374400000,28.261507,327974396.036247,4178281516.429207,2020-10-11,binancecoin,6
1602374400000,10.503723,731682104.354104,4076525305.766117,2020-10-11,chainlink,7
1602374400000,4.254213,163446062.411008,3919459351.743349,2020-10-11,polkadot,8
1602374400000,0.104968,591635072.981393,3266374618.986230,2020-10-11,cardano,9
1602374400000,48.818233,2363213929.971595,3204466785.309129,2020-10-11,litecoin,10
1602374400000,0.154102,71111409.487703,3174079034.974063,2020-10-11,crypto-com-chain,11
1602374400000,170.590556,589424990.386703,3162730579.336215,2020-10-11,bitcoin-cash-sv,12
1602374400000,0.998754,460661132.657525,2860465292.384755,2020-10-11,usd-coin,13
1602374400000,2.643952,1712079038.257142,2499363616.865353,2020-10-11,eos,14
1602374400000,115.981836,277087313.476522,2055678468.614763,2020-10-11,monero,15
1602374400000,0.026437,963283977.343217,1893972435.258459,2020-10-11,tron,16
1602374400000,6.094888,91296351.805737,1677687302.053602,2020-10-11,okb,17
1602374400000,2.211334,99252752.215847,1609546916.625539,2020-10-11,tezos,18
1602374400000,0.077382,129732549.792904,1607586033.240241,2020-10-11,stellar,19
1602374400000,5.517812,250286392.290822,1320134307.875075,2020-10-11,cosmos,20
1602374400000,17.534806,273802293.527874,1238656582.373247,2020-10-11,neo,21
1602374400000,1.191975,3546707.504296,1163986746.695868,2020-10-11,leo-token,22
1602374400000,4.676958,101217783.225505,1092643773.989434,2020-10-11,huobi-token,23
1602374400000,11278.973961,75152172.447154,1080812435.970226,2020-10-11,wrapped-bitcoin,24
1602374400000,1.010028,153282109.865688,902553744.535999,2020-10-11,dai,25
1602374400000,0.277297,11661838.647488,771073391.794302,2020-10-11,iota,26
1602374400000,0.763051,37622873.437174,762782922.196458,2020-10-11,theta-token,27
1602374400000,0.011390,109109386.681703,738082978.698481,2020-10-11,vechain,28
1602374400000,66.562899,600667166.943149,679792097.831438,2020-10-11,zcash,29
1602374400000,0.998668,220629956.895698,665737873.972988,2020-10-11,binance-usd,30
1602374400000,67.781518,318212685.351948,661625271.391111,2020-10-11,dash,31
1602374400000,5.286649,510818252.278766,614331208.737694,2020-10-11,ethereum-classic,32
1602374400000,3.298512,285868091.878201,605086419.141449,2020-10-11,uniswap,33
1602374400000,4.297845,40086317.453704,534504385.116280,2020-10-11,havven,34
1602374400000,8.947613,44724271.979087,495493332.342161,2020-10-11,uma,35
1602374400000,15985.152401,555280175.818245,479567316.069407,2020-10-11,yearn-finance,36
1602374400000,113.743789,51232505.230748,378021717.971578,2020-10-11,compound-governance-token,37
1602374400000,0.584982,148527449.652653,373087462.012882,2020-10-11,ontology,38
1602374400000,0.999888,65584928.738076,365440373.072834,2020-10-11,true-usd,39
1602374400000,0.025284,5561357.151011,344719725.709672,2020-10-11,digibyte,40
1602374400000,0.002656,98879401.699761,336574307.322177,2020-10-11,dogecoin,41
1602374400000,7.414146,3970719.466985,327788405.099659,2020-10-11,compound-ether,42
1602374400000,0.220353,118276839.504151,327027558.523037,2020-10-11,basic-attention-token,43
1602374400000,0.998780,123075104.905363,310926284.820813,2020-10-11,paxos-standard,44
1602374400000,0.395260,31994592.930168,284825703.814618,2020-10-11,0x,45
1602374400000,51.067912,254556.318220,267411768.192042,2020-10-11,aave,46
1602374400000,29.662122,28415860.641563,266924676.855717,2020-10-11,kusama,47
1602374400000,0.327754,138931136.182117,263208418.714279,2020-10-11,algorand,48
1602374400000,33.283960,870923.923878,251250522.202403,2020-10-11,nxm,49
1602374400000,0.209171,85902816.892854,248979609.985272,2020-10-11,loopring,50
1602374400000,2.420601,44569977.446279,242288082.337230,2020-10-11,waves,51
1602374400000,7.731248,1086067.627032,238690708.077679,2020-10-11,energy-web-token,52
1602374400000,0.021214,8742650.774270,236967136.827562,2020-10-11,compound-usd-coin,53
1602374400000,2.299469,150791571.323908,236206154.253296,2020-10-11,qtum,54
1602374400000,0.395501,9991587.530903,225451258.359314,2020-10-11,icon,55
1602374400000,4.981450,19664072.977634,223512007.666342,2020-10-11,arweave,56
1602374400000,0.019735,33073111.232264,222446887.150864,2020-10-11,zilliqa,57
1602374400000,0.034266,4133695.643287,191558096.521919,2020-10-11,hedera-hashgraph,58
1602374400000,1.168001,3741042.718486,165827517.435045,2020-10-11,lisk,59
1602374400000,28.893265,3728673.742475,150183195.363142,2020-10-11,numeraire,60
1602374400000,12.342418,6559101.769604,149620387.182171,2020-10-11,decred,61
1602374400000,0.159883,9170819.072760,147246381.724619,2020-10-11,enjincoin,62
1602374400000,0.003202,7999647.184435,144937984.104468,2020-10-11,siacoin,63
1602374400000,6.407475,100216907.393812,144612979.261270,2020-10-11,band-protocol,64
1602374400000,0.158560,500813.845449,141841199.725343,2020-10-11,blockstack,65
1602374400000,0.308063,3107002.742611,137813181.311781,2020-10-11,terra-luna,66
1602374400000,15.151830,32222069.996624,124881675.496898,2020-10-11,balancer,67
1602374400000,9.956685,4028795.206258,120176645.067973,2020-10-11,quant-network,68
1602374400000,0.536571,7189248.949415,113730609.100681,2020-10-11,thorchain,69
1602374400000,7.769334,3400589.201472,112575444.614552,2020-10-11,elrond-erd-2,70
1602374400000,0.820288,3413534.618211,109396359.132549,2020-10-11,nano,71
1602374400000,0.311304,12536805.648735,108256216.972756,2020-10-11,ocean-protocol,72
1602374400000,0.079909,61224090.637251,106041196.235660,2020-10-11,decentraland,73
1602374400000,0.004962,4679018.828437,103967682.261735,2020-10-11,nervos-network,74
1602374400000,2.405569,10183145.724822,102263473.325400,2020-10-11,solana,75
